"wavelength" "Beo1leaf00000" "Beo1leaf00001" "Beo1leaf00002" "Beo1leaf00003" "Beo1leaf00004" "Beo1leaf00005" "Beo1leaf00006" "Beo1leaf00007" "Beo1leaf00008" "Beo1leaf00009" "Beo1leaf00010" "Beo1leaf00011" "Beo1leaf00012" "Beo1leaf00013" "Beo1leaf00014" "Beo1leaf00015" "Beo1leaf00016" "Beo1leaf00017" "Beo1leaf00018" "Beo1leaf00019" "Beo1leaf00020" "Beo1leaf00021" "Beo1leaf00022" "Beo1leaf00023" "Beo1leaf00024" "Beo1leaf00025" "Beo1leaf00026" "Beo1leaf00027" "Beo1leaf00028" "Beo1leaf00029" "Beo1leaf00030" "Beo1leaf00031" "Beo1leaf00032" "Beo1leaf00033" "Beo1leaf00034" "Beo1leaf00035" "Beo1leaf00036" "Beo1leaf00037" "Beo1leaf00038" "Beo1leaf00039" "Beo1leaf00040" "Beo1leaf00041" "Beo1leaf00042" "Beo1leaf00043" "Beo1leaf00044" "Beo1leaf00045" "Beo1leaf00046" "Beo1leaf00047" "Beo1leaf00048" "Beo1leaf00049" "Beo1leaf00050" "Beo1leaf00051" "Beo1leaf00052" "Beo1leaf00053" "Beo1leaf00054" "Beo1leaf00055" "Beo1leaf00056" "Beo1leaf00057" "Beo1leaf00058" "Beo1leaf00059" "Beo1leaf00060" "Beo1leaf00061" "Beo1leaf00062" "Beo1leaf00063" "Beo1leaf00064" "Beo1leaf00065" "Beo1leaf00066" "Beo1leaf00067" "Beo1leaf00068" "Beo1leaf00069" "Beo1leaf00070" "Beo1leaf00071" "Beo1leaf00072" "Beo1leaf00073" "Beo1leaf00074" "Beo1leaf00075" "Beo1leaf00076" "Beo1leaf00077" "Beo1leaf00078" "Beo1leaf00079" "Beo1leaf00080" "Beo1leaf00081" "Beo1leaf00082" "Beo1leaf00083" "Beo1leaf00084" "Beo1leaf00085" "Beo1leaf00086" "Beo1leaf00087" "Beo1leaf00088" "Beo1leaf00089" "Beo1leaf00090" "Beo1leaf00091" "Beo1leaf00092" "Beo1leaf00093" "Beo1leaf00094" "Beo1leaf00095" "Beo1leaf00096" "Beo1leaf00097" "Beo1leaf00098" "Beo1leaf00099"
577.42 0.163794973987729 0.159213801327215 0.170257143689078 0.182715745658046 0.192193378645531 0.196378115733626 0.193252639718212 0.18283423762553 0.173056671516658 0.172463343138594 0.16896500471633 0.16839179318684 0.1753812971761 0.188597240668444 0.204460397024849 0.209757197795519 0.205403373194102 0.191153703249416 0.185112149757281 0.181632515987881 0.181125779427479 0.187048356797971 0.196663289044211 0.207396181591012 0.213182482349497 0.216467683424917 0.211844183292697 0.211923209931586 0.205598199327974 0.204375185952057 0.209489808972622 0.214856197045103 0.210985418625821 0.210555846136571 0.205442961801746 0.196192257974995 0.199806497961541 0.197052704449248 0.196612358199866 0.194842759146134 0.189720541360525 0.198979868802138 0.211972475216747 0.211918253557616 0.218388798065584 0.22088213727323 0.205367197329091 0.191050970392874 0.192602357124577 0.191587871948067 0.191211813359234 0.208403567569761 0.215191414278166 0.220788648615689 0.214731946147659 0.206793879059641 0.190103751761838 0.182896209414267 0.181159793133693 0.186824428862026 0.189034946989998 0.212874745118042 0.218804329071432 0.211485942872603 0.203422984977317 0.194492703527581 0.187693087369643 0.189320434495549 0.195656967406382 0.20030673698328 0.210860081117579 0.217447797896338 0.217094551334725 0.205168557007078 0.199869812457108 0.198614981957292 0.199688467891725 0.198421711353815 0.21015342720225 0.221806001419572 0.225532379706051 0.224243870186711 0.21662008016305 0.210620673524463 0.202097669322831 0.199849154406924 0.200743374077582 0.207202507184618 0.213352652366661 0.209424198388533 0.207306929850403 0.204517857646083 0.198986195505966 0.19900047736677 0.198805440270325 0.202039236891983 0.214130075195116 0.221325894743555 0.233028868255036 0.23676420575461
577.87 0.163755549115075 0.157841658744258 0.168052912734539 0.180321990141436 0.189975808061492 0.195844827175683 0.191519703145129 0.181485983007442 0.171454093155787 0.170628629356129 0.168773081208613 0.166326770929234 0.172998010445641 0.18804194763904 0.202360152462098 0.208858262693005 0.20382356435428 0.190080808484661 0.183062057645905 0.179290079275657 0.178795310386359 0.184917971841917 0.194595208754648 0.204580282541836 0.211412222583456 0.212968802459345 0.210732531592571 0.210133236310045 0.203226221580384 0.202571858247966 0.208194616266605 0.212553059899348 0.210250027385648 0.209308472470717 0.204506573305174 0.193769182593333 0.197710159475773 0.195783930614965 0.194692298726878 0.193988446622498 0.187508121542231 0.197877883377665 0.210243042861795 0.210756850041008 0.217001420001084 0.218616550742431 0.203578502239651 0.189551800213074 0.189093709458632 0.190333822048483 0.188564598131979 0.205937603707877 0.213395360367994 0.218921503268064 0.21216970919341 0.205778356066327 0.189453418076019 0.182397933976403 0.178856486793831 0.184481743122102 0.188369761893014 0.211011318809301 0.215178104522307 0.211097251282524 0.201033669013542 0.192352432538736 0.185927009493011 0.187960936514726 0.193607375909953 0.199169676704321 0.20981063781554 0.215216696594562 0.215068524873144 0.203550691138146 0.19775141720321 0.196318231458747 0.19870606318529 0.195779976973493 0.20981058248245 0.220158340132704 0.224404710903538 0.22150101112899 0.213220223237124 0.20926296385189 0.19959041595047 0.19705067059127 0.197953805224287 0.206004700270331 0.209767849834039 0.208454143974474 0.204964340457352 0.202291067974431 0.197324731693283 0.197909443831197 0.19814809294542 0.201410218051394 0.211817382504691 0.220691819802451 0.229701491829621 0.234902006717345
578.33 0.160506152845798 0.155185486941562 0.164649265276349 0.178551445702103 0.18811581835156 0.193117543415841 0.190083759114955 0.178381220154984 0.16946246368883 0.168486530923111 0.166428123108853 0.164142465241698 0.171074633056679 0.184614003057427 0.200093536467845 0.20451934671981 0.200775124585325 0.187729316300635 0.180912201294177 0.176950221217557 0.176890932902573 0.181507271080235 0.192581128958057 0.201733595985997 0.208267323426266 0.21069716041358 0.207231134088751 0.206269930231779 0.199981321035381 0.198900358792363 0.205204154009187 0.20987434781168 0.207580643970454 0.205699934728939 0.202005990213693 0.191029143273175 0.194355530719529 0.192351060100213 0.191431118607827 0.190466328412971 0.185995165497441 0.193871435405415 0.20689667611448 0.206633567807134 0.213719478068479 0.215795451113663 0.20096963488152 0.187124713623675 0.187022076472672 0.187223173779042 0.185626376211865 0.201490273487612 0.209607715694895 0.215050838653363 0.209271275332852 0.20126547031358 0.186671794879971 0.178731333638133 0.176626005815572 0.180320777681312 0.185355565876165 0.207619493302744 0.212335124094861 0.206687087868383 0.199323042045201 0.189718679641628 0.182410696995617 0.185443706193949 0.190867606484615 0.19546152946375 0.206256071325853 0.211711999080895 0.211635786332973 0.201858775116941 0.194632139383668 0.192840570604898 0.19517961578244 0.193309958367679 0.205469420726224 0.216334863743678 0.221779039653998 0.218647589489806 0.211146667800229 0.206281582851719 0.196374473155461 0.194244661748655 0.195940399215781 0.203518157668402 0.207467932553827 0.203819375769489 0.201869854148115 0.200287932464217 0.194616797975226 0.194351843653955 0.195581128820375 0.197571183184624 0.20870480279649 0.216939014963714 0.22707354644013 0.23165038146752
578.79 0.160507954974407 0.154404944155787 0.164286529378446 0.178264982493004 0.187795072354965 0.19225731946958 0.188969891728866 0.176367559704134 0.169188060426586 0.168239893556404 0.165372085757495 0.16320225263587 0.170831557172087 0.184802566480168 0.19976937432605 0.205257856232944 0.199940409573233 0.187212485375687 0.179944174163807 0.177506796299435 0.175910701159424 0.182062116639427 0.192196931846698 0.200563343454186 0.208905604776531 0.210172421404928 0.208541058724224 0.20724989368919 0.199432438894416 0.199256781921836 0.204420176517631 0.208728323059279 0.207349950517122 0.205910289372801 0.201312760543721 0.189996194326915 0.193871514215996 0.193164307058107 0.191851078009536 0.191252752037286 0.186302961395335 0.194241105873262 0.207128410809854 0.206524500068662 0.214366843813963 0.215503845463376 0.199931829361289 0.186450238620113 0.186914838408909 0.187546736150776 0.184882403299315 0.202734732346294 0.210399725894641 0.214693571732726 0.208549579884973 0.203091939897703 0.185637934140113 0.178651256559125 0.176731918707114 0.18056601400924 0.185047774340882 0.208280001330691 0.211908238274945 0.207287420444626 0.198138983105501 0.19050530341989 0.181647915712535 0.184857918594535 0.190271715226622 0.195370665956566 0.205141366958129 0.211572081758901 0.212719310813758 0.2004305999901 0.195608970080709 0.193134137288914 0.194979480619833 0.192465942842383 0.206543038840182 0.215397215654967 0.220930203461331 0.218309751612947 0.210511422351608 0.205419662244012 0.197290715568403 0.194477371720849 0.195608361696114 0.202724749833534 0.207776394900882 0.204503157985242 0.202109645596027 0.199294688838009 0.193410561560214 0.193785780942624 0.195068750377775 0.196931192433261 0.208280730280395 0.216028365594463 0.227372274705628 0.231436255719018
579.24 0.16187608375384 0.156638900207857 0.167373882152831 0.179549612670692 0.189751031506215 0.194378126208168 0.190320815229325 0.17951534512416 0.171303018592538 0.170478160816867 0.16710278779678 0.165930633980853 0.172872925548367 0.186678017813459 0.202263264257632 0.207837398903926 0.202203934101561 0.189233183075552 0.182368651748805 0.178094623830298 0.178753042639175 0.185176836268171 0.194071339676298 0.203382682828579 0.209931338492311 0.213929137481976 0.210370775636053 0.208422705371889 0.201854462179112 0.200750789789979 0.207124942577447 0.211881083899198 0.209954770950678 0.20793481448388 0.204353209901898 0.192890435431475 0.195879562985444 0.194399425641022 0.19395488367267 0.193153239325916 0.187525374221703 0.196720892799193 0.208543362755939 0.208379199091203 0.215717919195394 0.217248332233484 0.202513882029684 0.188644637426659 0.18827438491559 0.189103583390623 0.188264454038074 0.205013344882493 0.212678475999793 0.218260246594495 0.211046104549558 0.205266624921654 0.187378078292835 0.180806960909714 0.177656113484781 0.182234336121734 0.186694388083819 0.21029669263482 0.213753236376073 0.209688371201854 0.200674256790358 0.191808680715012 0.184865524066691 0.187126385111196 0.192149016645474 0.198142791751961 0.209229316294804 0.214663675889523 0.21420107872523 0.202244451278834 0.197257654276284 0.195217814699833 0.197964745352966 0.194948414985463 0.208348210506527 0.219816668146027 0.223572393687464 0.221257866050962 0.213226015873161 0.208115052333745 0.200241646457992 0.196458887891877 0.198655034879238 0.205597259680808 0.209621687319776 0.205931698228248 0.204041085144546 0.202348004692912 0.195784944798294 0.195695131747135 0.197462129466093 0.198471877435901 0.210049507591428 0.219868573789313 0.229008395223658 0.233343274953011
579.7 0.164319724843138 0.157413354509468 0.168055395530997 0.180984666626829 0.189964636497609 0.194952916413649 0.19146412550919 0.180814929303594 0.172139696424979 0.171398435714649 0.168103506876907 0.167479582639905 0.174045503863561 0.188239938960251 0.204395769789301 0.208375101982896 0.203860091383877 0.18984594809168 0.183149579325109 0.180146480698819 0.179767414603956 0.185579479337324 0.195411080388299 0.205485023270136 0.211006110088538 0.213892009534604 0.21139479632498 0.210451780110812 0.205220742907328 0.202591543443388 0.209047590102467 0.212603764719067 0.21087015109311 0.209531436634178 0.204419822106732 0.194178934652824 0.197918826952298 0.196076676299099 0.196326658418929 0.193513727496973 0.190070494229678 0.199058695223026 0.210649035608713 0.210732423864765 0.216813962189477 0.219314889449251 0.203073913270266 0.189732915622371 0.191046529841459 0.19198826107702 0.189179632521917 0.207018288465243 0.214366497405567 0.219508464247282 0.212843006713659 0.206366162294539 0.189939832201181 0.182200454055239 0.17936752298098 0.183841074382609 0.188784145618402 0.212172511659545 0.216071121450065 0.21128017407886 0.201562913698454 0.192675007418829 0.186655409819264 0.188692570505588 0.194956140868834 0.198476170075943 0.209125839650007 0.215234652046539 0.215081578531329 0.204409893034634 0.198768654742496 0.197056655103959 0.198932664948393 0.196935498492859 0.210679542906442 0.22099413433135 0.225086388402054 0.221973223830292 0.215193038209089 0.210249245480918 0.201399694609382 0.197649808089758 0.199976277547904 0.206821948703357 0.21131806897984 0.207347362511549 0.205303140140659 0.203565627092031 0.197616880460696 0.197079394987189 0.198546309527274 0.202605811829717 0.212486512991306 0.220114306500688 0.229981078527782 0.23562032839224
580.16 0.164872793598394 0.159153696139842 0.169359674453747 0.182215991201623 0.19106512931163 0.197735578593418 0.193794526031301 0.18171574338914 0.172858229291845 0.172123013690949 0.169391629346521 0.169371879070386 0.174724574620904 0.189722239983847 0.205360331965497 0.210400534763229 0.204819603652668 0.191626767474734 0.184846228807631 0.182007070749699 0.182072620198687 0.186427694168934 0.197233347309437 0.206279022349827 0.212876881276642 0.215838487511501 0.2128426135787 0.211016687198652 0.204651943906381 0.204739302344069 0.2102225141374 0.214133244781884 0.21303740648068 0.210909005552036 0.206118016112147 0.196470630797308 0.198860961711155 0.197232979075007 0.195333979250745 0.194148599428624 0.190039289026699 0.200202095279491 0.212080830545132 0.21044673471109 0.219078358634228 0.220053144083571 0.204493627557348 0.190207932579702 0.192075508800973 0.193555754434282 0.189105964231125 0.207712379971937 0.214927768163098 0.220378675494107 0.213510033026634 0.208057990697761 0.189805439505918 0.183702190082047 0.180713644478486 0.185678573551458 0.189798408687197 0.212730323936366 0.217686652965189 0.213974591301563 0.202578837650745 0.195146850812146 0.186736808993673 0.188554249128221 0.194913793556484 0.200056895414718 0.211222332524334 0.217175063345039 0.216730625318863 0.205046036263796 0.200174387402012 0.197399197825854 0.200737166993672 0.197540079197318 0.210240343316529 0.222485627843069 0.226961452888379 0.224930533841348 0.215835960950052 0.21043035462348 0.203028163907642 0.199132648148853 0.20019571401142 0.207488832456857 0.212700066323805 0.208101456341473 0.206688728345669 0.203655446435541 0.199225313456156 0.198011255711576 0.200176156689554 0.201838354730059 0.213911706022212 0.221650457521097 0.232218103868172 0.237738111901198
580.61 0.164490075144367 0.157859313284598 0.168662354951341 0.182463325686445 0.191408175455409 0.1967072571564 0.194400290505927 0.182337293509313 0.173566859551777 0.172821813744448 0.170320136740573 0.168147175496127 0.174567437332226 0.189448166566249 0.204857773843314 0.20929781474727 0.204809728542261 0.190980031965205 0.184986745793248 0.180350190010314 0.180312827429311 0.187607188560713 0.197235331198078 0.206791798551461 0.212777633835595 0.216228435964714 0.212874979263832 0.211194308064492 0.205363669978859 0.203096336210062 0.210417747347904 0.21358780567417 0.212482949090375 0.211130608212985 0.207035688769013 0.195646241457667 0.198985770611226 0.19764898360439 0.196819856969743 0.194530792824195 0.190014482761529 0.199245187132656 0.211851343893819 0.210367805470834 0.218831812788827 0.221943707812191 0.204899521987509 0.191704038284389 0.19159640250885 0.192019381000359 0.190304340548323 0.208770435111172 0.21480329431258 0.2215814333696 0.214363964404212 0.206741195012997 0.191720330495382 0.182414959468537 0.180698118635736 0.185714838749068 0.188807631660179 0.212872490358299 0.218733158025252 0.21212482487873 0.202042978623535 0.194569822167653 0.185887621246096 0.189193996907283 0.195414656455699 0.19967819853685 0.211306512052394 0.216344286081718 0.217311479975862 0.204412908698318 0.200144500916007 0.198109190439123 0.200428208759971 0.197922974331784 0.210638198597045 0.221864917180398 0.225600260718554 0.224542162840294 0.217186585413871 0.21082245770937 0.202251318779475 0.199502397086593 0.200291240107946 0.208229779943774 0.212864215603239 0.208332672463807 0.206216627850776 0.204423067039829 0.198439265606778 0.199494587548951 0.200686264207743 0.202984991653306 0.212895184273338 0.221201689732608 0.232142865335683 0.236808510661253
581.07 0.165578130581141 0.158949526387171 0.169971298097844 0.182799594663243 0.192199137763912 0.197335325147386 0.194535713273502 0.18291185983652 0.173657032065046 0.173801829350921 0.170364375974098 0.168448076753677 0.175571222355783 0.190340127490947 0.205489160673222 0.21099730491094 0.205862303459462 0.19186840116347 0.18584623860573 0.181994880839248 0.181361718340243 0.187210031261176 0.197035238515034 0.206330611164553 0.213099259018251 0.216372021446003 0.21380032694936 0.21217800645869 0.206241831364603 0.205552269561904 0.210254805084991 0.215052022163286 0.213561469383203 0.210957240546004 0.207264302846552 0.195842689149919 0.200134766098961 0.19801628801297 0.197775198727163 0.196496808932335 0.190684232008821 0.20142648667147 0.212276308126404 0.213177010427735 0.218845707051052 0.221828070858926 0.206012390669272 0.19134217379151 0.191925181291362 0.193496759210066 0.191452926099144 0.209197839605965 0.216543885910787 0.22028797567532 0.214923167244504 0.207883786956175 0.191652159251684 0.183293064546967 0.180621225380446 0.185365258502479 0.190166225059736 0.213539897942295 0.218312633139252 0.212934074686154 0.203862769918778 0.194781636849998 0.187372449300457 0.190417244963201 0.194864646808807 0.200538755188046 0.211922878262656 0.21706487952718 0.217934182389474 0.205847920116824 0.200159419276781 0.198411487255768 0.201049379433505 0.198056031629637 0.210902983878372 0.222266662139985 0.226749826607994 0.223855661261182 0.216644171648153 0.211701515336065 0.203579449633177 0.199740523868845 0.201775088111315 0.209166087167514 0.212489174900722 0.209838927414749 0.207084842755422 0.204687581485881 0.199091027509838 0.200125663866076 0.20131863318086 0.202903884775545 0.214572543363115 0.222489089369296 0.231847545809518 0.238269933123293
581.53 0.165122524051902 0.159114281095473 0.170139008922864 0.18320103506839 0.192959981632727 0.198314748772447 0.1953651384692 0.183351084001361 0.174025236542877 0.173598401150646 0.171080839157621 0.16933316278719 0.175829403216423 0.189229824038964 0.205969835575876 0.211861041006194 0.207047718179781 0.193314360991253 0.185583291688241 0.182792216119282 0.182597904797476 0.187791077778975 0.1985378536272 0.207575823392258 0.214459961596361 0.217340594370656 0.214102281631979 0.211999723376844 0.205344645335895 0.205060380344823 0.211228723152338 0.215824264442723 0.213562224579027 0.212379732295483 0.207551737853729 0.196578377789983 0.200937313033317 0.199087766227061 0.19829663546017 0.197095771421267 0.19025725549428 0.201278680938294 0.213517030940143 0.214197740903906 0.220636219442566 0.221873474691009 0.206918878153395 0.19270153259045 0.193099335301294 0.192495140977599 0.190286411493661 0.20948855892706 0.216990906021327 0.22203361360018 0.215662630124376 0.20811583474956 0.191723514174349 0.18526442952991 0.181419807973753 0.18689665935373 0.191146157339696 0.213968214871774 0.218269033368022 0.213308251810664 0.205967569240594 0.195104845281474 0.18789911600278 0.19113086061251 0.196248837451746 0.202399300390477 0.213026864552383 0.218790560352688 0.218308310442759 0.206213456866491 0.201790965912898 0.199079368843547 0.200814815573259 0.199116598204196 0.211629889290095 0.223004404572504 0.227830048315213 0.225978790347052 0.217118508146338 0.211874378976173 0.203581683874658 0.201219635911135 0.201981412928091 0.209900133571162 0.213494059517711 0.210840588426485 0.208296671811505 0.205322067815555 0.200123486434181 0.199292817510976 0.200554765390932 0.202852387292475 0.216162566548139 0.223331137015969 0.232746475064998 0.23862627215262
